Id,Price
15804,174146.95693683217
14303,206840.15155031407
10707,184417.46826062148
6605,237538.77901957132
1138,474979.1583324272
14088,449655.4009290826
9154,185635.56239044844
8190,198044.7122308085
398,247493.73915860447
13302,213280.25207028823
9696,151948.63531593996
16786,118570.8128182825
16230,185098.5817845756
6552,180721.578598536
923,237742.4214838553
9602,300820.6645829442
5857,286550.2309565613
8120,175345.05732132593
7134,185338.2448873615
11726,176520.77875096787
8069,116256.23760043786
12420,169123.42272578977
8604,183796.28422500164
4854,305967.9253986727
12212,199101.61286262912
12099,385879.0894377837
3882,429319.4081084934
6995,424556.8247757976
10172,221502.349366682
11672,313565.533551004
12897,286883.8735518174
16097,164102.01316086474
6779,251484.5748773678
11199,192842.75444820346
10816,380684.36522087903
143,410213.11439635686
5399,263621.07170116645
3286,150025.60360851878
13706,207317.6385388106
1935,390681.74628562114
16000,171521.81836295474
2860,189638.0009568439
11407,185246.90301793398
16378,283864.9586542141
12278,182333.5130079272
3842,183229.9284581782
2692,336395.0929310479
7699,186125.70615373724
6825,285585.18957950757
7268,326196.4822045921
1477,415608.6535441656
9887,178898.89612603586
9436,187633.17045215965
3179,235179.11300883588
1350,474673.3541900776
10643,180557.77883847934
5793,275013.2449244046
11494,373864.4253134397
4206,192900.35800766738
12419,248304.51313351974
8530,245312.41527340017
5985,131948.44323966466
8908,192427.04075306054
256,121724.62539651418
7234,177474.38740257156
5648,225277.7364916737
3014,215326.94645777906
2184,184776.8331255524
9189,265983.35046078434
14884,193331.70520055524
10333,157778.6044856578
15896,135690.38155032953
13269,150633.05701741012
8603,220098.28484261254
15087,180199.9389628397
4344,181779.01547945256
7981,71092.36684902527
10908,238479.32788167
6190,163247.75277628115
11742,211379.4416517916
9224,145333.17681816526
14667,206654.37983198362
458,190128.84024767432
2464,353189.5331496071
12320,225211.16885393363
278,192913.84080725117
2912,214264.49501499743
6698,218230.85168225208
4510,126669.97000362266
4183,185680.12740292677
5551,209787.8729209807
12187,187267.75816611748
7948,226697.3961600418
10808,187984.02830541233
12432,174990.69138765882
5356,172167.00760996033
8984,487073.7963294844
9203,182588.41048186316
15412,81609.22973571418
12041,129043.96004626476
7644,254636.83050135575
7071,197058.0493089229
10685,172354.86374507565
6763,309707.808042835
940,150896.0109361007
14959,191826.67660190133
1338,152247.06257759864
5351,129832.58415021065
6524,189272.7397804
12516,150790.86690050314
3288,245569.86121082597
3146,235433.63626390995
3954,177612.53005486465
11955,146201.80783344922
1211,217358.6368920991
15668,202565.19546116237
1320,82283.84837167928
9108,165966.41319703351
16482,307736.58476295933
5017,135630.16007187794
8290,221968.73475789494
4304,423893.920695519
1930,221365.065358208
12530,169764.57608101316
11295,294762.05282728263
3002,143044.98720592388
15483,166639.94290457526
11525,193987.6799415467
13978,137987.66928882865
4885,155715.69879163438
8325,169945.25127102528
3630,120680.41286882016
9165,168736.1329216628
13945,227462.28741714844
10663,194652.0818655066
14803,178274.09276300189
7621,166621.64011880063
8205,225132.92730926437
10387,205055.48811944877
5457,146010.60526470665
10234,358108.0365021606
6251,176116.33115549476
701,269541.61315104424
7930,192741.7434189087
15028,135039.42246385085
12172,76256.81938466082
5805,180373.50332220216
7411,315107.46638422116
14806,182339.93701010104
7890,166350.53005634915
10440,135666.74744644266
14926,165956.58262646498
5381,151203.9941076634
3800,383773.19194826763
10511,246799.61964093824
9324,228939.9961204097
3313,216335.00291012725
7351,146494.05404100465
8459,184187.14276583842
9957,118938.34505432007
12024,149039.42730099367
4380,242082.92598233846
5042,118151.58229452171
13289,151632.5455930086
13407,382856.635398148
13258,146030.29898960178
15993,219264.89116072108
12525,211799.4988712861
4062,253894.9944873499
12065,263480.28310807946
8227,176709.10049142226
11333,168551.23352299334
2867,134685.06349307552
3319,257139.1718549836
3523,248044.44488430387
7055,207436.75359444282
14930,187279.59724762553
3444,132287.1534645782
2940,313719.551101206
6935,388278.7734306126
16116,327153.22253678704
13370,238674.66905128144
6103,218856.6798301668
7446,169149.1708893047
1859,171740.922894977
4079,175079.82543903228
3228,169432.48387640918
9665,157785.73735538227
15957,435848.7790041243
11533,173506.48764116009
2314,122977.14569100442
4096,232162.87256227346
13437,170555.05570314798
5980,208160.59515731878
2008,180537.47137318138
6754,183214.84191693927
4129,159547.33702187825
14557,288301.4039009121
7096,308254.74146768305
14297,269413.97700196557
3967,241039.2263055803
16485,112141.93824045995
13075,317695.82588441565
14289,188372.5247874418
10988,163307.99844989827
3230,148879.06281059425
13250,170232.25237871936
2559,188418.68050670752
7739,294293.4232220657
7213,166544.17825267007
6639,184813.80597012807
3164,313572.10440141096
15207,156831.6323067487
5113,196438.84399314746
3929,140112.4587970282
14493,243223.82621232577
11110,190374.5819020805
2033,183057.76560621825
16057,213143.43581223482
16709,235468.46128421125
14313,159011.81322326369
1028,317011.4491382254
7187,98721.43780464072
3738,324593.9883399188
9869,333293.9590265108
12644,186016.12938282182
3686,126358.95379603768
9196,250937.60918330683
12326,194300.23556759302
4936,207392.77668509757
13314,171453.39470236294
9857,353726.3042231176
519,188194.01342157242
8410,176670.3804702276
1720,179804.39901152198
10341,196762.58874182994
14415,182828.73202237493
10613,293763.1221118555
8027,213738.00912712252
15539,270169.0193193139
7431,271964.5827608455
1370,134996.8828106348
12708,151184.7804545214
2250,216242.37696682592
14758,139991.9867822817
8525,391605.7037332227
1538,301131.74282402673
1142,143031.1627133925
1152,260626.62335869265
9802,187723.59206808085
3331,325226.57755380974
15203,183010.51036881472
4247,179979.33276776766
1976,468668.21635277814
2346,181087.06217568222
10078,239476.971607655
1938,198677.047230976
7819,202252.04703667504
2168,243799.94319110375
15634,237206.33188945256
8465,216680.02763098644
9313,151368.683773866
6539,129759.11966179154
6325,97711.07657703721
13442,273113.88090729516
9967,175231.45061635354
7893,219065.86864534146
2861,186939.63403542954
11031,307879.6563804866
15073,121089.7534160757
13837,163245.33942516355
2524,238870.9694949345
8617,233483.69135287608
13513,195922.86600785915
3081,220073.3431244923
10675,334728.28199416545
1907,86869.62194231359
4872,239631.13746352724
16274,436507.75837810175
11837,237891.69058726463
16577,231142.05468574967
5231,366211.982042131
11315,178360.78144455538
273,205022.83491087533
8363,239580.96418547578
4255,217983.77797560973
16330,254569.04819762014
11528,163845.9913407292
14799,295468.8473971116
1611,230130.41822621602
9234,176853.40398047375
1633,107306.9512961312
6791,220626.4988987289
11567,290621.47768069117
3070,225467.89002607885
12094,233333.4589214218
14335,307554.009219828
137,165387.38372643353
7182,165648.1246297135
11718,182919.72790108746
5194,97666.91164470882
97,356298.8647203336
5118,467100.14967878646
13920,293666.8738330335
9952,195504.1031830406
15337,195108.69715283895
10243,219942.65461492844
4048,406410.5109865296
171,155952.64536082238
11378,167491.86279419437
14190,171701.9599830407
15265,143401.88451033883
2740,136831.24990143403
5573,286513.16668899514
4481,220891.44416187514
2631,147076.6593904678
4984,243878.60327637426
16466,178590.2470386641
16716,121253.78176721337
15325,181432.36967740592
10115,172522.0173635513
117,519167.19317558326
5476,111113.4629240731
11757,179120.27223248238
12359,137703.20094761238
15546,200946.9162037161
8133,161030.0782658514
9018,375575.10121873335
2075,171357.56998893927
11170,298259.32363166544
15733,215003.63163036312
9280,146640.6382420777
10734,303261.3351802624
14071,159405.7397510502
7373,210827.19711083444
14736,179454.9990830383
3458,113798.80830359831
6183,164961.74520396633
7825,221711.58150821485
16775,183395.08594813774
5717,176540.16761787946
12397,146180.42459594982
8189,536211.1430071665
4423,213216.63504801653
3994,114239.45839815016
10342,185127.9472545418
10051,181141.29141626743
9453,146950.88869575123
12593,518628.3259584871
1274,87949.33806117844
6933,317991.1804568805
1761,144785.48028022746
7157,329318.58849426196
15169,149508.2494514234
6792,346534.0554929079
13830,160753.70471425244
7240,178723.4988027647
3051,265199.6724940184
6550,113302.59517043357
4603,183129.24629414125
5729,166090.34333934347
13473,315976.93681171123
15104,127069.43715766763
6599,328690.3309766251
2216,285032.8704725506
8721,304412.668885207
3645,196052.28558921197
8664,210155.92148417135
11001,192805.65086732927
753,157449.58545069245
8129,233540.59730790905
15235,171222.48939988404
3359,234889.44203652287
10424,232600.84163435316
10226,227640.25855303215
9252,191610.00877932154
3008,256542.3592214883
5849,176298.09120540586
8494,160728.29005721625
6764,301742.7141025587
12445,341607.55303833704
11716,178615.81062338434
4508,113975.58768100316
5669,193680.00551692548
11427,134395.0545672885
11065,183145.52653772515
8910,217433.2995945115
16401,87681.49207432543
11913,150247.17391523186
6221,209037.9073623211
10839,181187.0474196094
2809,221759.84565698542
13311,168598.75260697716
6866,173659.12491271948
6019,171406.57842616507
3024,169064.8927587372
1391,223286.46470202232
15904,228804.5593043365
15858,304613.57275290217
9911,242142.92897236632
16579,208059.9105434148
4394,283680.61748885136
1468,500800.0251151086
12965,151652.82085199538
2249,199329.5142036849
14384,149760.82746255572
13040,124103.4802958039
8872,137522.0378155858
12864,228483.72517140774
15712,159224.53793566793
14049,142840.38733666376
1840,108955.11274121547
12019,171645.14647113753
8948,162271.04981053216
15154,221129.58229241232
6943,147865.59614282838
12564,350160.33852245857
12766,152120.73249332135
7255,243670.80124842454
7962,156755.171616662
709,137887.2323600434
4634,142321.10277637115
889,236821.91121176616
4774,127574.51982697356
13890,168892.04917448814
15431,138819.53394139727
8726,330547.791766743
10373,139003.24001359261
6413,192876.41606400764
9761,146809.0462333777
15864,156741.33627395588
6147,142962.66419594857
3384,244324.8281984271
320,270993.7103818498
8006,172433.36534941057
14395,172535.6685433059
14976,103440.1266819179
12185,229349.81386336903
4779,143365.23534585832
8551,148803.33551571995
9025,272545.6313645817
10616,226470.35186804886
7475,102378.89182108354
6341,309837.2149055368
14163,146077.21488300755
2211,188113.8665772735
10532,319657.8073734567
14338,134314.05988642172
831,174843.2889954386
3382,168355.61187097296
9209,310772.5746843981
7188,244997.81951240526
7197,238534.4064824298
11270,166585.43540958388
15918,92279.871083563
6937,419233.89418153185
6178,184360.7684129792
10668,127121.86674681769
1413,261877.10686182362
6884,303509.7508722243
8266,193785.4996618622
14019,185065.23675904513
16764,150221.43193239294
15306,172210.62005003938
3740,206332.23693891978
5298,195520.08557902783
8319,172181.3233437483
4229,186294.7721784913
13429,185433.5092449676
1753,390144.14035852376
860,243495.97437938442
14219,150662.4626337768
12113,182086.0978219548
11309,125387.38023653193
9930,210035.3637901639
10570,186984.39121094605
2839,140192.90940800696
6699,125757.38138612693
16647,115416.91897106163
5325,242439.44001764717
13733,152149.28052431412
7818,332813.4017211225
12505,223435.9185399129
9489,189611.43823147955
10106,200199.74303982174
7864,191115.67585524882
5134,261025.5268850966
11859,139803.65046026174
7440,343142.00307631836
1525,311485.5011956155
7339,187778.42309833807
8,334292.98758761684
3248,121421.16293802107
8995,247250.23219322597
15178,67696.99975383178
8594,163227.00595217934
15770,219598.31618033833
15859,336148.7325634733
1735,315324.50988812285
11410,505256.4706271389
16397,159684.30348312517
3572,150742.661227026
5501,108924.36030206297
969,190832.37306951213
6977,502600.44051472034
1233,189485.068567544
4258,158994.41603336987
90,351982.61504110805
16650,175123.5599038537
197,108411.16939274406
12514,245798.68642958518
4367,199851.6362451085
3199,174360.78830189232
5600,192592.51269368737
11641,177626.40972050765
14609,114680.51970846539
12775,166282.1772544561
14240,175772.61262696117
7933,190905.3565022547
6945,377616.90460327
14006,194502.53999277364
6320,277687.94970056444
12061,211202.3519925446
16369,229042.30465267657
16354,314820.2604140264
3970,350699.9719626889
1048,202018.07011017835
3639,214052.14767491992
14448,236458.9910997613
2812,409732.5124046543
3932,145495.17853576277
14875,373610.19764322205
8883,116052.98279965603
7622,345090.4141716696
7252,125647.9495270058
9751,174832.75141052596
2378,215155.14097218204
6816,229308.3457528559
15358,166587.82441872795
7843,145865.2872833314
10448,382153.5429389869
7840,312714.25997960963
8880,237885.0547931274
12551,337715.17516397365
15470,197681.61820932376
16207,195598.48256193698
12123,124667.09524510233
15247,361398.77913260896
7481,190710.51716888085
16171,343265.5627178486
7461,310836.4529105503
902,257773.3335498496
13094,151408.59589185452
11584,250167.5153487572
4462,197459.95956450404
15576,150934.6418903029
16606,260510.86287649683
5427,305380.2265026424
7725,160734.85382131557
5409,175771.29844970297
12579,131214.9148109243
12013,238554.97291515136
11321,198583.74423208443
9932,138008.5288948428
591,154509.37660123577
10357,196668.84463944362
3336,233122.8902023944
13,168832.97294210666
4809,232263.3872974029
7555,183467.4365070079
15172,345383.04255636624
6989,162954.04667455304
4707,179417.7933545282
2046,242218.73428065458
6495,111239.69956567943
3873,187252.72210196697
7061,190429.38455821684
12112,227304.41877701072
8917,294992.1591998458
7735,161157.85502152998
16442,215886.59571298197
4244,168150.8489498944
3747,259241.36375630836
11086,166351.8410627607
10080,194746.31724644298
15057,277891.87815729907
1331,202647.9949903552
8891,167958.98989219186
13411,210563.7519983053
16730,197688.57732892197
2267,193816.55202264496
3022,196842.49565909122
11190,219498.83432638584
11857,183912.28784064692
9318,187079.15982045833
16512,174885.55715315565
2053,217110.8363186036
13707,132954.69952461656
12143,150609.89014717663
14080,161333.0816446695
6130,179678.82411768372
7936,84812.47068376778
10101,169074.4414673692
5663,189031.42739277188
14811,125998.53915537117
1366,184334.42074215997
908,188651.79449843438
2953,126273.43216126713
14629,139495.873562587
15096,395627.7132724603
2115,190563.50202277798
11770,161384.31563940182
12701,190478.69458708653
14584,127579.61065677406
1893,406952.96524975577
9501,539762.8673450828
2138,124068.28850032347
9346,193291.18111940395
15960,368302.33249051735
8230,161591.7981316701
13843,206186.26907503788
13810,216417.22077644977
15650,173979.21685410204
9974,138276.11553648996
12200,200284.33956193164
538,188134.19126295036
5334,186945.02571026908
14823,116771.23625957887
4817,167815.55247364758
9041,181717.66992792825
4359,273698.41662784526
4852,232029.89539169928
10141,146905.23310807988
1503,230696.84588450455
16256,413685.0887561558
683,117043.33836918912
14382,192048.84066114758
7248,201378.37750012235
1200,163977.07906810037
3563,180269.90904275575
3681,405438.4348111539
3053,257528.0708964907
4099,210934.47673535143
807,122996.9761066978
4658,301724.344963917
3535,174222.04890765823
12548,156073.90788949732
10488,200057.1017009179
5851,130715.09186164332
13736,235170.43358477383
875,172949.44095649756
14449,152606.5748295717
3958,350393.7825264145
10727,178810.6006436486
11296,134011.85732068127
13646,245034.50433791772
9599,216009.88903261544
7135,247599.34436128248
5943,332441.6166511311
2695,289357.84591022535
6766,215711.7158506874
5630,197419.10534352873
13586,218783.21522065872
3507,398900.3717765928
10014,137526.65834785992
459,252489.415664619
3582,259951.89894290804
8560,275320.76754843915
3372,182191.8727012611
13109,251001.17044604887
8160,224098.84954064683
10706,235668.00422955328
9104,326275.20750433236
2870,212878.63290006964
13712,120107.2849663692
13924,131408.56281778112
798,267031.17804744374
9750,368080.28775297885
16248,414219.75702171185
3170,168125.32579803522
12700,163262.5459046412
10601,132009.28091859992
514,199164.98928968722
4010,319460.11393941304
8124,155386.41548474808
10800,176433.90088506803
13628,200825.42112151743
11637,149685.87088834817
781,179657.22632036236
16156,172552.60650649006
12618,254353.56990963407
9766,178258.21132676746
15987,264150.3134071457
11051,307976.25032433396
7673,195019.89876482135
1245,428459.70998143964
2443,151371.9128749034
7413,67635.89177268626
310,147327.40682530185
10921,211632.66360286187
8709,96721.32369115602
12404,351676.0406360496
14986,225501.33317549992
10714,313014.5661462858
14286,198761.8456013591
13828,354139.87788448983
8926,404809.62101651105
12233,176138.0595828196
3913,202327.79789330397
5221,195545.79417145022
14965,90190.5993557276
862,184146.69173840317
13907,135703.54904158262
5418,187261.2732168452
2045,179386.7615087658
13321,189675.00244387976
2762,251197.43040939764
13888,191697.96851156667
14962,171201.7236485575
13305,373816.1322390271
8487,253558.09321606188
7146,166233.8082067608
1134,176129.40826931846
15092,348233.8950949193
13760,217819.69743987054
11958,455187.97489211685
3177,176667.94234843
11350,221833.76291679454
1524,117682.12143650961
5527,244775.182833856
2872,199296.79982426477
8602,406256.4248764788
3067,365246.74047638394
10435,208279.3918719853
11222,214792.65951210895
8700,168601.5081185978
10961,234935.81055718564
14305,199337.77684077783
8362,261004.97417260427
4979,151457.2018789101
7180,344949.7203242303
5763,107656.17415773332
2192,216818.2000160058
13581,190299.97095877925
10720,144959.99547218994
1358,236657.21363973475
13366,299989.2677303795
13539,361530.89664539834
12849,185730.46943254228
6794,178897.51309699193
525,503236.429689148
12223,378553.1798264228
16271,135373.41320279325
5818,129339.96254807744
16588,282012.32903313806
8981,121217.08798213826
16476,122346.31028143747
14663,174804.70211173897
3,146625.3514402847
6615,136845.21649583883
12215,277192.9582837129
304,252197.57678115045
13634,250250.31904460563
9208,179224.4506023035
2175,170705.00366250062
250,205437.07950701896
6045,194907.4992382537
10516,160459.78242334744
1852,479369.46021727304
1573,178153.6087161269
15079,166612.40848281467
5500,180048.72318869922
15775,158886.02648387372
3198,163932.76364004536
6718,163041.78298913714
4149,178310.24374979068
9627,261743.59667876878
7595,309575.6861995888
4538,197934.82943188478
3555,227600.308378122
10483,353304.591673391
8834,165990.0649230182
16412,186642.9648919604
6449,155351.8246586583
2767,176911.90969379467
11498,174261.93219788268
16472,139996.90083913595
178,418622.578549458
10948,192281.37436405465
13313,314502.9106467217
8065,152117.28505957965
102,151281.12957393285
14428,153325.03129440593
11973,126921.32921900378
6663,174791.84472544026
15989,129837.74863599527
10955,450707.4985009528
11772,151880.77281050428
11364,243688.6606894712
7082,180186.05709247733
7749,474331.13122442237
6428,129815.34652804697
6869,109304.53724556617
295,176469.08927321745
12266,237349.22395091757
11129,293276.1707710115
826,339413.2299634611
3262,219544.28707821463
15641,313362.3799314355
1662,448840.59181544726
10926,223901.47392075695
10232,230840.29912439603
6376,199606.75020627907
7817,187820.6264943296
354,201246.04213400107
10076,192019.1050384232
11379,323745.6083437161
10184,132444.27003617494
4696,373842.52161232923
13562,486275.9541684198
5436,180626.23113804666
13196,105483.14777536127
14939,457274.24477247783
14004,238199.54139824575
5916,194643.2615019611
7229,204254.6356001898
9143,155209.47359472304
3440,192540.52657006463
319,170562.93709055643
11683,232284.9478610579
12647,251455.74294737054
12788,145925.9140527652
13662,237678.19649553485
423,275244.7052384458
5222,199342.6923268294
9242,179895.95514150613
2641,188255.1415231354
4855,137142.52046203963
5360,197184.30655535535
9799,139592.28907843918
5526,236575.36829923754
10309,161989.03161275267
2144,442575.5336207326
7191,188231.96172670618
6732,159279.6672836767
14789,156639.69643892793
13525,164695.36109486612
4066,310575.09569509036
16422,205330.84617585968
14890,192011.74646867337
2922,233967.42455372348
3601,122480.5028886922
13416,112469.75653501762
14363,197820.40343407093
9496,304878.1200493679
7115,337406.2972795627
8615,140178.6320621343
5218,76787.27174987871
9493,205359.23804901427
10623,178076.96387880846
2272,116982.35241108603
3352,305657.00449014147
84,177281.07134436248
8086,120685.40663663881
2595,161125.9431104086
3531,143182.16328828965
7460,300499.42798455805
9214,260269.22424473419
2790,253126.96250193057
10548,238693.62173218984
9218,181841.14318078553
7435,187247.67204458523
15780,189022.8407606607
7640,217363.3086546269
6223,180750.85539356686
3425,112029.05931431036
10582,156266.05137352052
702,244810.89892104932
2111,177198.66355310637
11730,198873.10892635531
9865,254925.20283238325
16478,318543.08431452466
1885,220454.102484931
3956,400288.5989087554
16735,105662.83621937154
15264,210518.73558398095
15971,134080.05116579015
5584,206404.50796299722
15242,167814.4939828858
14358,168818.96500899328
11300,201274.42476165213
5446,181526.5457708615
3934,177516.90489955925
6610,179519.70853942732
10164,254624.85462753053
4646,191735.29886207197
13304,197967.62298109755
1985,212205.01019876447
4746,136689.19953110584
7963,202919.1455709872
14083,302779.33185361046
13140,295801.99886602233
15023,249608.42040413243
13093,229235.73571353726
7160,169206.11681315495
7407,178402.4181240189
16056,187066.3852804231
751,434759.66061109665
6179,84459.166490132
9137,267991.90541371703
10992,275330.87612442794
5744,496898.1170799638
10884,161344.3578403383
12858,271115.56396180106
13005,279784.5398908252
16714,187991.12762420904
1419,234874.69822665106
6064,205639.73354107814
3771,203524.14803996685
5945,461797.4653571536
8453,63283.865331279776
3806,157923.3178263314
16748,276590.66737618187
11380,224446.62743462916
3107,198972.8165415529
12003,206021.79992589416
14567,235655.1680173127
1079,201615.69547537138
11705,128713.20238527902
7814,181145.90979361578
10174,162828.21660641002
5514,251851.11459878396
5265,251218.86755427247
10520,337845.7492892054
13195,212979.51924926252
14601,415864.598778104
6012,172462.55010806734
13079,163703.4397144178
9009,138595.97781482493
3122,186709.86055634017
5470,233431.81308220638
4840,162281.9860904708
6270,282178.4875496963
9158,91930.27033291575
10120,119547.62211432574
10672,290466.4674211764
4573,145041.39025005797
12118,303769.77508553007
7447,126076.20013061057
2171,173366.38341920442
6126,373045.94085269835
2836,172740.5329899865
1457,244521.40198476214
11165,231782.70193572182
5923,190475.06989220544
1813,205769.9105508464
3492,239635.47489636345
1917,169711.93792028973
965,443543.7921507444
15795,148097.10725527033
821,220522.69443863202
4568,178280.44334329394
9078,245031.1578387558
11371,116091.59404742956
5149,205234.82687084767
281,198661.0023639249
1918,249611.63455481673
776,129003.26890257039
210,223218.05067234903
10782,177744.2129884386
9653,198525.39929137815
9372,167987.77898525936
5868,166016.73586664375
6176,141751.05876440767
3969,112910.66802644964
7427,141427.5356820739
8544,545425.5042312334
5219,231794.24365560294
16488,132507.383907575
5855,242031.13210190658
15920,114746.2206498306
4393,464499.23399455176
5770,157446.8975450529
2900,147108.45564708696
8622,89229.21511336499
11610,273720.74624054093
10969,114580.93864679975
11029,112476.13946680455
6193,304586.08452383656
14087,481979.88942236156
13623,169850.27424505082
16689,177374.09963678345
1027,203268.59766523322
949,151979.44621160429
672,106834.05609471624
13832,138967.6207718286
2471,200833.08127059895
8728,281514.1406688304
7742,219351.64089031864
2698,224875.03408099557
9084,171651.64799121761
6075,282033.3171678498
2874,169157.4985750611
13119,144067.3698955477
5010,217715.98675674075
1284,181793.34759734393
1151,165626.6446413034
5110,414142.31387859007
11386,154433.10498306857
8019,202952.76031158984
2859,127184.51178135636
16110,178387.22056119944
16027,242597.25849196862
14902,188461.3070972111
14301,212898.47543811036
2451,194954.00760656947
13596,129340.13487616059
1464,137767.05658450167
7927,462344.4122772242
9638,268281.1447902274
8009,270765.7814972672
11903,157803.1833669089
9243,112660.48180215101
547,197258.96221272124
5511,120132.43229118509
11247,175615.7735615318
15928,472002.6707091587
3434,184385.88209482073
7614,112643.04604432815
1380,203798.40698772017
2770,136606.4362140081
111,181402.58523587533
5994,123882.35566859867
12341,194310.11700009086
2787,260856.9037945322
14410,302512.27667767904
15983,131536.00557976676
14876,208860.6612061207
653,143926.82019143688
2174,291535.2754342961
2575,309760.1419815467
7976,168534.77156014432
5812,320946.31719652645
13589,369683.1931169104
9122,137044.30309571486
8159,483724.60785201064
8754,297225.4650354277
9321,240791.27115474796
13535,178734.19103135756
2083,172880.62808549436
2689,366034.39017062064
2248,225642.5128027925
11649,152586.0495923688
11045,419832.9630926014
1276,92006.36686526822
5962,139516.472502932
13012,164295.3188768581
4642,181057.93390491954
179,171904.18547578473
15347,503614.8206643548
